press,category,headline,url,date
중앙일보,경제,"서울시, ‘가맹본부 정보공개서’ 등록 개시…“등록기간 30일 이내 단축”",http://news.joins.com/article/olink/22887487,2019/01/16
중앙일보,사회,"합정역 6호선 정상운행 재개…""전기모터 과열로 연기 발생""",http://news.joins.com/article/olink/22887492,2019/01/16
내일신문,사회,대입재수를 하는 학생에게,http://www.naeil.com/news_view/?id_art=301283,2019/01/16
내일신문,사회,2019년 예비중1 특목고 대비법,http://www.naeil.com/news_view/?id_art=301284,2019/01/16
내일신문,"IT_과학,경제",블록체인기술로 입찰제안서 평가,http://www.naeil.com/news_view/?id_art=301289,2019/01/16
내일신문,"사회,지역","신입공무원 제안, 정책개선 효과 톡톡",http://www.naeil.com/news_view/?id_art=301291,2019/01/16
내일신문,정치,"여야 3당 ""서로 다른 곳만 보네""",http://www.naeil.com/news_view/?id_art=301293,2019/01/16
내일신문,정치,"[경남 창원성산구 보궐선거 여론조사] 범진보단일 48.1%, 한국당 37.8%",http://www.naeil.com/news_view/?id_art=301295,2019/01/16
한겨레,정치,"로비창구 전락한 양승태 행정처, 의원들과 ‘추악한 뒷거래’",http://www.hani.co.kr/arti/society/society_general/878599.html,2019/01/16
내일신문,사회,"경기도-노조, '노동이사제' 해법 찾나",http://www.naeil.com/news_view/?id_art=301303,2019/01/16
내일신문,"국제,지역",[학생독립운동-서훈을 받지 못한 항일영웅들 | ③전국으로 퍼져나간 학생독립운동] 세계 곳곳서 학생독립운동 지지대회,http://www.naeil.com/news_view/?id_art=301300,2019/01/16
내일신문,"국제,정치","북미, 정상회담 의제도 확정할 듯",http://www.naeil.com/news_view/?id_art=301309,2019/01/16
내일신문,"지역,정치","경기의회, 남경필 전 지사 증인채택",http://www.naeil.com/news_view/?id_art=301306,2019/01/16
내일신문,"정치,지역",세종시의회 의정비 인상 어쩌나,http://www.naeil.com/news_view/?id_art=301305,2019/01/16
내일신문,국제,'연방 인구조사때 시민권 질문은 위법' 판결,http://www.naeil.com/news_view/?id_art=301310,2019/01/16
내일신문,경제,"'오렌지라이프' 품는 신한, 지배구조위기 넘겨",http://www.naeil.com/news_view/?id_art=301315,2019/01/16
내일신문,정치,"김상조 ""경제민주화, 만만디 전략으로 대응""",http://www.naeil.com/news_view/?id_art=301316,2019/01/16
내일신문,정치,"홍남기 부총리, 경제단체장과 첫 간담회",http://www.naeil.com/news_view/?id_art=301317,2019/01/16
내일신문,경제,"""혁신금융서비스 회사에 전담 사무관 1명씩 지정""",http://www.naeil.com/news_view/?id_art=301319,2019/01/16
내일신문,"경제,지역",금감원 '기업공시 실무안내' 개정,http://www.naeil.com/news_view/?id_art=301321,2019/01/16
내일신문,"IT_과학,경제",인공지능 유니콘기업 10개 육성,http://www.naeil.com/news_view/?id_art=301322,2019/01/16
내일신문,경제,베트남 투자하려면 이것 확인하세요,http://www.naeil.com/news_view/?id_art=301323,2019/01/16
내일신문,"경제,국제",무역협회·코트라 브렉시트 대응지원,http://www.naeil.com/news_view/?id_art=301324,2019/01/16
내일신문,"경제,지역","한수원, 원자력 협력사 간담회",http://www.naeil.com/news_view/?id_art=301327,2019/01/16
내일신문,"정치,경제","[2019 기업인과의 대화] ""공장 와주시길"" … ""투자한다면 언제든""",http://www.naeil.com/news_view/?id_art=301329,2019/01/16
내일신문,"정치,국제","황교안, 친박? 탈박? 진실은 무엇",http://www.naeil.com/news_view/?id_art=301330,2019/01/16
내일신문,정치,"""청와대선 대통령빼곤 대체 가능""",http://www.naeil.com/news_view/?id_art=301331,2019/01/16
내일신문,정치,"김병준 ""당 요구하면 뭐든 해야""",http://www.naeil.com/news_view/?id_art=301332,2019/01/16
내일신문,정치,한국당 '옛 얼굴' 대거입성,http://www.naeil.com/news_view/?id_art=301333,2019/01/16
내일신문,국제,"황교안, 반기문과 '깜짝 닮은꼴'",http://www.naeil.com/news_view/?id_art=301334,2019/01/16
내일신문,사회,“아이들 교육비 빼서 인건비 메꾸라뇨”,http://www.naeil.com/news_view/?id_art=301335,2019/01/16
내일신문,"IT_과학,경제","결제시장 주도권, 간편결제앱으로",http://www.naeil.com/news_view/?id_art=301336,2019/01/16
내일신문,경제,은행권 주택담보대출 변동금리 5% 육박,http://www.naeil.com/news_view/?id_art=301338,2019/01/16
내일신문,"경제,국제",브렉시트 부결에 한은 통화금융대책회의,http://www.naeil.com/news_view/?id_art=301339,2019/01/16
내일신문,"정치,경제","국민연금, 대한항공 경영참여 주주권 행사 나선다",http://www.naeil.com/news_view/?id_art=301343,2019/01/16
내일신문,경제,공유사무실 시장에 국내 대기업 7곳 진출,http://www.naeil.com/news_view/?id_art=301348,2019/01/16
내일신문,경제,"코오롱글로벌, 종묘앞 세운4구역 공사계약 체결",http://www.naeil.com/news_view/?id_art=301349,2019/01/16
내일신문,경제,"쌍용건설, 부평에 408가구 분양",http://www.naeil.com/news_view/?id_art=301350,2019/01/16
내일신문,"사회,지역",환경단체도 '명태잡이 금지' 환영,http://www.naeil.com/news_view/?id_art=301353,2019/01/16
내일신문,"지역,경제",대구 동성로에 랜드마크 오피스텔,http://www.naeil.com/news_view/?id_art=301351,2019/01/16
내일신문,경제,"화학기업, 온실가스 저감기술 박차",http://www.naeil.com/news_view/?id_art=301358,2019/01/16
내일신문,"경제,IT_과학,사회",인사 - 2019011615,http://www.naeil.com/news_view/?id_art=301356,2019/01/16
내일신문,경제,코웨이 '물맛 연구소' 신설,http://www.naeil.com/news_view/?id_art=301359,2019/01/16
내일신문,경제,월 100만개 훌쩍 … '취향저격' 식음료 날개 달았다,http://www.naeil.com/news_view/?id_art=301366,2019/01/16
내일신문,"경제,IT_과학","현대차 코나EV, 동남아 카헤일링(차량호출서비스) 시작",http://www.naeil.com/news_view/?id_art=301360,2019/01/16
내일신문,경제,"현대백, 설 대금 4924억원 조기 지급",http://www.naeil.com/news_view/?id_art=301368,2019/01/16
내일신문,경제,시애틀·중관춘에 혁신성장센터 설치,http://www.naeil.com/news_view/?id_art=301369,2019/01/16
내일신문,사회,사립유치원(원아 200명 이상 대형)에 3월 에듀파인 도입,http://www.naeil.com/news_view/?id_art=301373,2019/01/16
내일신문,"정치,사회",'장애학생 인권침해 목격 시 신고 의무화' 입법 추진,http://www.naeil.com/news_view/?id_art=301375,2019/01/16
내일신문,경제,기술보증기금 '저신용기업 특별보증',http://www.naeil.com/news_view/?id_art=301372,2019/01/16
내일신문,"경제,사회","""30대 그룹, 일자리창출 협조해 달라""",http://www.naeil.com/news_view/?id_art=301377,2019/01/16
내일신문,사회,고용정보원 고객맞춤형 조직개편,http://www.naeil.com/news_view/?id_art=301378,2019/01/16
내일신문,"사회,지역",'편안한 교복' 학교에서 공론화 시작,http://www.naeil.com/news_view/?id_art=301376,2019/01/16
내일신문,사회,"[인터뷰│스포츠인권 전문가 정용철 서강대 교육대학원 교수] ""지금이 체육계 성폭력 근절 적기""",http://www.naeil.com/news_view/?id_art=301380,2019/01/16
내일신문,"지역,사회","문화체육관광부, 감사원에 선수촌 실태 공익감사 청구",http://www.naeil.com/news_view/?id_art=301381,2019/01/16
내일신문,"사회,지역","""가리왕산 생태 복원하라""",http://www.naeil.com/news_view/?id_art=301382,2019/01/16
내일신문,"국제,사회","[한국·중국 여성 비혼 이유] 한 '남편집안 중심 결혼제도 때문' … 중 '경제적, 일·가정양립 어려움'",http://www.naeil.com/news_view/?id_art=301383,2019/01/16
내일신문,"사회,지역",공공부문부터 미세먼지 저감 노력 강화,http://www.naeil.com/news_view/?id_art=301384,2019/01/16
내일신문,"국제,정치","""북한 김영철, 17일 워싱턴 도착""",http://www.naeil.com/news_view/?id_art=301394,2019/01/16
내일신문,사회,"""서울변호사회 업무에 정통한 준비된 회장 후보""",http://www.naeil.com/news_view/?id_art=301392,2019/01/16
내일신문,"사회,IT_과학","중증소아 환자, 집에서 전문의료 받는다",http://www.naeil.com/news_view/?id_art=301385,2019/01/16
내일신문,사회,[검찰과거사위원회] '남산 3억원 사건' 편파·봐주기 수사,http://www.naeil.com/news_view/?id_art=301395,2019/01/16
내일신문,국제,"""브렉시트 부결 영향 제한적""",http://www.naeil.com/news_view/?id_art=301396,2019/01/16
내일신문,"정치,경제","홍남기 ""수소차 2022년까지 8만대 보급""",http://www.naeil.com/news_view/?id_art=301397,2019/01/16
중앙일보,사회,"살인 진드기의 집 길고양이, 치명적 바이러스 전염 위험",http://news.joins.com/article/olink/22887505,2019/01/16
동아일보,정치,"김진태 “홍준표·김무성, 전당대회 나와라…황교안도 나온 마당에”",http://news.donga.com/3/all/20190116/93727946/2,2019/01/16
국민일보,사회,‘위기의 사법부’ 자성 속에서도 고압·막말 여전한 일부 판사들,http://news.kmib.co.kr/article/view.asp?arcid=0012993930&code=61121311&cp=kd,2019/01/16
서울신문,사회,‘황제 보석’ 논란 이호진 “술집 간 적 없다” 울먹,http://www.seoul.co.kr/news/newsView.php?id=20190116500042,2019/01/16
국민일보,사회,[속보] 2·6호선 합정역 화재 신고… 환풍구서 연기 시작,http://news.kmib.co.kr/article/view.asp?arcid=0012993936&code=61121111&cp=kd,2019/01/16
동아일보,사회,합정역 6호선 화재 신고…SNS 반응 보니 “무정차 통과” “소방차 쫙 깔렸다”,http://news.donga.com/3/all/20190116/93728093/2,2019/01/16
세계일보,사회,"""비정규직은 사망보험금 지급불가""…세월호서 숨진 교사 손배소 패소",http://www.segye.com/content/html/2019/01/16/20190116001481.html,2019/01/16
한겨레,사회,[단독] 중앙대 교수 성폭력 규탄 대자보 밤사이 훼손…경찰 수사 착수,http://www.hani.co.kr/arti/society/labor/878600.html,2019/01/16
국민일보,사회,'추운날씨여도 외롭지않아' 목도리 두른 소녀상,http://news.kmib.co.kr/article/view.asp?arcid=0012993965&code=61121111&cp=kd,2019/01/16
세계일보,국제,"""중, 일부 첨단무기 분야 미 압도""…대만 무력충돌 가능성 높아져",http://www.segye.com/content/html/2019/01/16/20190116001751.html,2019/01/16
중앙일보,정치,정동영 “의원수 늘리되 세비 월 461만원에 맞출 것”,http://news.joins.com/article/olink/22887597,2019/01/16
동아일보,사회,"서울 6호선 합정역에 연기…“화재 불분명, 양방향 무정차 통과”",http://news.donga.com/3/all/20190116/93728095/2,2019/01/16
세계일보,"지역,경제","지프(Jeep), 오늘(16일) 천안에 전용 전시장 오픈",http://www.segye.com/content/html/2019/01/16/20190116001425.html,2019/01/16
국민일보,"사회,지역","""제주 영리병원을 철회하라""",http://news.kmib.co.kr/article/view.asp?arcid=0012993975&code=61121111&cp=kd,2019/01/16
동아일보,사회,"합정역 열차 운행, 정상화…“연기 원인, 환기실 모터축 베어링 마찰 추정”",http://news.donga.com/3/all/20190116/93728305/2,2019/01/16
국민일보,국제,‘백스톱’ 재협상? 2차 국민투표?…브렉시트 ‘플랜B’ 가능성은,http://news.kmib.co.kr/article/view.asp?arcid=0012993988&code=61131111&cp=kd,2019/01/16
중앙일보,사회,‘횡령·배임’ 이호진 전 태광 회장 “술집 간적 없어” 눈물…檢 7년 구형,http://news.joins.com/article/olink/22887641,2019/01/16
서울신문,"IT_과학,경제","‘아빠랑가자’, 아빠와 아이의 유대감 높일 수 있는 다양한 프로그램 제공",http://www.seoul.co.kr/news/newsView.php?id=20190116500046,2019/01/16
중앙일보,정치,"탈원전 정책 수정 요구에···文 ""해체 연구소"" 맞대응",http://news.joins.com/article/olink/22887649,2019/01/16
서울신문,사회,서울 6호선 합정역 연기 유입…무정차 통과,http://www.seoul.co.kr/news/newsView.php?id=20190116500047,2019/01/16
세계일보,정치,"배현진, 국방백서 '북한은 적' 표현 삭제에 ""北은 가해자… 사과 못받았다""",http://www.segye.com/content/html/2019/01/16/20190116001584.html,2019/01/16
동아일보,정치,손혜원 “재산 증식 안 바라” 투기 의혹 일축… 재산 얼마나 많기에?,http://news.donga.com/3/all/20190116/93728397/2,2019/01/16
국민일보,"사회,지역",“교도소 가는 게 낫겠다” 무전취식 노숙인 구속영장 신청한 경찰,http://news.kmib.co.kr/article/view.asp?arcid=0012994018&code=61121211&cp=kd,2019/01/16
세계일보,경제,"라피타, LED 모발 두피관리기 리치헤어 옥션 100대 한정 단독 런칭",http://www.segye.com/content/html/2019/01/16/20190116002294.html,2019/01/16
세계일보,정치,"손혜원 의원, 골동품만 '28억' 보유… 재산 절반 이상",http://www.segye.com/content/html/2019/01/16/20190116001901.html,2019/01/16
국민일보,"경제,사회",대구시교육청 순위 조작해 기간제 교사 채용 의혹 사학재단 수사의뢰,http://news.kmib.co.kr/article/view.asp?arcid=0012994027&code=61122020&cp=kd,2019/01/16
한겨레,경제,"정부, 2022년까지 수소차 8만대 보급 나선다",http://www.hani.co.kr/arti/economy/economy_general/878601.html,2019/01/16
동아일보,정치,"평화당 “영부인 친구 손혜원, 단순 투기 의혹 아닌 권력형 비리…썩은 내 진동”",http://news.donga.com/3/all/20190116/93728755/2,2019/01/16
서울신문,정치,"문재인 부동산 정책, 노무현 정부 비해 효과 없고 의지도 약해",http://www.seoul.co.kr/news/newsView.php?id=20190116500050,2019/01/16
서울신문,"사회,정치",‘불법 정치자금’ 송인배 전 청와대 비서관 불구속 기소,http://www.seoul.co.kr/news/newsView.php?id=20190116500051,2019/01/16
세계일보,사회,"김흥국, 성폭행 무혐의 판결에 ""악몽 같은 긴 터널 통과한 기분""",http://www.segye.com/content/html/2019/01/16/20190116002145.html,2019/01/16
세계일보,"사회,지역","""교도소 가는게 낫겠다 싶어"" 상습 무전취식한 노숙인 구속영장",http://www.segye.com/content/html/2019/01/16/20190116002299.html,2019/01/16
